model,ood_tier,method_id,K,base_split_seed,support_split_seed,optimization_seed,protocol,n_test_rows,mae_sec,rmse_sec,mean_error_sec,spearman,r2,prediction_unique,prediction_std
Graphormer-RT scratch179,external_OOD,0419,0,2006,,24,zero-shot,161,99.4820471184895,113.45130280137165,-96.09253359061914,0.7194086707074272,-0.34544969340258014,158,78.22985504178371
Graphormer-RT scratch179,external_OOD,0419,0,2011,,23,zero-shot,161,81.96663551801896,94.56792524817354,-74.69236479800264,0.7333011742053234,0.06516231490801205,158,68.35151480929153
Graphormer-RT scratch179,external_OOD,0419,0,2012,,23,zero-shot,161,123.20564068443147,136.76231194892418,-118.30139109107047,0.6528462959994878,-0.9551557386653253,158,54.6889864021583
Graphormer-RT scratch179,external_OOD,0419,0,2016,,24,zero-shot,161,132.4730996485013,143.92195506214432,-126.60414731760527,0.6922937016571966,-1.1652227873657188,158,62.510943680935185
Graphormer-RT scratch179,external_OOD,0419,0,2020,,23,zero-shot,161,119.42955981274801,133.79722043865783,-115.72369087273428,0.6772264749800642,-0.8712967867439643,158,67.62521340957858
Graphormer-RT scratch179,external_OOD,0419,0,2022,,23,zero-shot,161,96.25653737016393,109.97537654557176,-86.56588093065281,0.5627894577068222,-0.26426875369475167,158,63.54159761001528
Graphormer-RT scratch179,external_OOD,0419,0,2027,,23,zero-shot,161,93.68813568465875,106.3181288455677,-87.3280635251091,0.7315642518056692,-0.1815800194841466,158,64.32640861266724
Graphormer-RT scratch179,external_OOD,0419,0,2032,,23,zero-shot,161,107.9807787488637,121.60671996271124,-104.25567950168335,0.6839167894880035,-0.5458367880704273,158,68.4251031112149
Graphormer-RT scratch179,external_OOD,0419,0,2034,,24,zero-shot,161,125.03492063842714,137.13704874290514,-120.09051517780107,0.7125866852740305,-0.9658849017018389,156,64.29415689287528
Graphormer-RT scratch179,external_OOD,0419,5,2004,2004,23,K-shot fine-tuning,156,60.268573109239625,77.70536225599612,47.56921322461074,0.6787900588498045,0.3386020273070133,153,91.80663984909948
Graphormer-RT scratch179,external_OOD,0419,5,2006,2006,24,K-shot fine-tuning,156,49.87527157377022,63.97224100016358,-22.51087000611454,0.7151390101858102,0.5799100961171653,153,78.85867008053124
Graphormer-RT scratch179,external_OOD,0419,5,2011,2011,23,K-shot fine-tuning,156,48.39194318404995,64.01076305777025,4.754299544191991,0.6656706305388875,0.5791088648156406,153,69.88567234640902
Graphormer-RT scratch179,external_OOD,0419,5,2012,2012,23,K-shot fine-tuning,156,52.5954512368816,65.71001602667123,-12.809527128970686,0.6567123728092574,0.555889186884345,153,66.1321208752138
Graphormer-RT scratch179,external_OOD,0419,5,2016,2016,24,K-shot fine-tuning,156,51.571816058220485,67.7264667677411,12.04004768694106,0.6629662361714029,0.531657241285707,153,63.38082542539577
Graphormer-RT scratch179,external_OOD,0419,5,2020,2020,23,K-shot fine-tuning,156,46.84894227046663,60.784179781480375,17.919109198443874,0.7229559236879186,0.6188605144570879,153,87.68768932597192
Graphormer-RT scratch179,external_OOD,0419,5,2022,2022,23,K-shot fine-tuning,156,53.05861344543071,66.482261103034,2.265303247930625,0.5464709284689977,0.5464920171227742,153,75.89231524242241
Graphormer-RT scratch179,external_OOD,0419,5,2027,2027,23,K-shot fine-tuning,156,54.254842845973776,74.10876361846155,26.46045604846082,0.6254715101662234,0.4321889690880216,153,66.80181795795127
Graphormer-RT scratch179,external_OOD,0419,5,2032,2032,23,K-shot fine-tuning,156,48.06794197065756,62.54277858707781,26.459184614045974,0.7362659860737916,0.5921856405464777,153,81.03619202940341
Graphormer-RT scratch179,external_OOD,0419,5,2034,2034,24,K-shot fine-tuning,156,59.00057003600523,78.9090474566851,39.95841841410416,0.6844459943033732,0.3577372185195874,153,64.76283778444326
Graphormer-RT scratch179,external_OOD,0419,20,2004,2004,23,K-shot fine-tuning,141,53.58404313967108,66.43414632106985,-23.122739240011963,0.6766979667420031,0.5258673657662625,138,79.60781610400745
Graphormer-RT scratch179,external_OOD,0419,20,2006,2006,24,K-shot fine-tuning,141,45.707651297561824,58.67560698163901,-8.88633495939777,0.728765831318194,0.6331168380858734,138,73.33340951043162
Graphormer-RT scratch179,external_OOD,0419,20,2011,2011,23,K-shot fine-tuning,139,46.888219080396375,63.26036971752341,7.94560071449432,0.6467330047675879,0.5482248578038709,137,87.52184915815084
Graphormer-RT scratch179,external_OOD,0419,20,2012,2012,23,K-shot fine-tuning,141,48.46489455729248,62.9638530571802,-16.065931438091916,0.6749784072448725,0.5873283296554499,138,76.00285996643944
Graphormer-RT scratch179,external_OOD,0419,20,2016,2016,24,K-shot fine-tuning,141,46.561856115078356,60.52595286815223,6.836947980039614,0.6998603247959004,0.6193674404058853,138,78.85772324397483
Graphormer-RT scratch179,external_OOD,0419,20,2020,2020,23,K-shot fine-tuning,141,49.48842782586655,65.59674613823306,16.320713850213806,0.7083408710422374,0.576253985118742,138,69.32150439777332
Graphormer-RT scratch179,external_OOD,0419,20,2022,2022,23,K-shot fine-tuning,141,51.566862756326955,66.11576228170976,-31.870419612808277,0.6802434295816424,0.5281943956832825,138,83.04580423299815
Graphormer-RT scratch179,external_OOD,0419,20,2027,2027,23,K-shot fine-tuning,141,39.25137982228176,55.7648185529341,-8.141103007414566,0.7565910318016088,0.6760059470058857,138,92.70755728136547
Graphormer-RT scratch179,external_OOD,0419,20,2032,2032,23,K-shot fine-tuning,141,53.67984185292524,67.0008054135514,-29.762822198384303,0.6784054927034524,0.4852834503179525,138,75.92091092583078
Graphormer-RT scratch179,external_OOD,0419,20,2034,2034,24,K-shot fine-tuning,141,58.18893555848998,73.73866614101149,-30.574789097374108,0.7114738109319813,0.4636876047453047,138,65.46210175438502
Graphormer-RT scratch179,external_OOD,0419,100,2004,2004,23,K-shot fine-tuning,61,44.40979755361427,62.229209150007996,22.324007596118285,0.8175603323654075,0.7042121493431881,58,105.170200266617
Graphormer-RT scratch179,external_OOD,0419,100,2006,2006,24,K-shot fine-tuning,61,51.28302932029865,69.32710811890684,2.2687068300657556,0.6509792022387543,0.380950801268076,58,99.34795062989751
Graphormer-RT scratch179,external_OOD,0419,100,2011,2011,23,K-shot fine-tuning,58,40.71950048392895,56.720179790491784,-16.735751986712348,0.7604104282260437,0.6593076799046111,58,88.62536647619648
Graphormer-RT scratch179,external_OOD,0419,100,2012,2012,23,K-shot fine-tuning,60,54.27983385743572,68.03714541721891,32.489564095158116,0.6747908758132648,0.6463035736567233,58,89.3212547051302
Graphormer-RT scratch179,external_OOD,0419,100,2016,2016,24,K-shot fine-tuning,60,56.970117759192355,73.15267736108915,40.93527808436192,0.7447373181031575,0.41123936171850983,58,65.29867819788382
Graphormer-RT scratch179,external_OOD,0419,100,2020,2020,23,K-shot fine-tuning,58,39.878042278297514,55.56613387435594,7.089049643676341,0.7580563333232927,0.6804024667959555,58,81.09689832635206
Graphormer-RT scratch179,external_OOD,0419,100,2022,2022,23,K-shot fine-tuning,59,61.571578469553614,83.27629593535326,18.74124425092428,0.6967474210234079,0.4033372370541687,58,114.69357346783296
Graphormer-RT scratch179,external_OOD,0419,100,2027,2027,23,K-shot fine-tuning,58,60.0008256552773,77.21443015500752,35.522177861602,0.7598055817746084,0.331437892562253,58,77.54412826545523
Graphormer-RT scratch179,external_OOD,0419,100,2032,2032,23,K-shot fine-tuning,58,52.762106412234886,69.18808400476381,32.559504826826135,0.7297954216155768,0.5145700643952573,58,64.80385545748715
Graphormer-RT scratch179,external_OOD,0419,100,2034,2034,24,K-shot fine-tuning,58,48.045826692471344,69.2351464032105,-16.772843353402127,0.7655392006673785,0.42938918755874944,57,91.95915704347473
Graphormer-RT scratch179,external_OOD,0420,0,2004,,23,zero-shot,169,200.25607066217964,276.8057183133669,-20.785124741009707,0.2366316891279567,-0.26769516222236533,157,187.09172952234363
Graphormer-RT scratch179,external_OOD,0420,0,2006,,24,zero-shot,169,528.8624321523855,678.1010115690322,445.17791030939514,0.12217048038278466,-6.607702168535353,157,475.93559183861004
Graphormer-RT scratch179,external_OOD,0420,0,2011,,23,zero-shot,169,200.7380882884271,260.26365908119305,57.314077403242074,0.1363583248075324,-0.12070621485956079,157,100.10694724083123
Graphormer-RT scratch179,external_OOD,0420,0,2012,,23,zero-shot,169,288.15739771582673,384.5563387538805,92.89559230384742,0.2737055596509788,-1.4467222220879354,157,348.98474044181836
Graphormer-RT scratch179,external_OOD,0420,0,2016,,24,zero-shot,169,200.0316403277174,277.2850376771417,-6.075302943499131,0.1724712557230605,-0.2720892689043828,157,162.6414890611398
Graphormer-RT scratch179,external_OOD,0420,0,2020,,23,zero-shot,169,306.89658453831305,374.5613485656979,-252.89814698801945,0.2997541088559349,-1.3211897156077828,157,215.9755067296985
Graphormer-RT scratch179,external_OOD,0420,0,2022,,23,zero-shot,169,239.15313746361338,296.21213092611043,120.64243683360031,0.1919349445128857,-0.4516783455793345,157,161.79588369614174
Graphormer-RT scratch179,external_OOD,0420,0,2027,,23,zero-shot,169,192.56983999405386,253.29883480293756,61.66172858614188,0.2924780680762934,-0.06152713877816529,157,123.33019681355921
Graphormer-RT scratch179,external_OOD,0420,0,2032,,23,zero-shot,169,186.1443199746355,256.24319219117245,26.006648680691182,0.2629798326995442,-0.08634905194232023,157,137.93320902187793
Graphormer-RT scratch179,external_OOD,0420,0,2034,,24,zero-shot,169,340.37245790193066,409.2859120938928,-223.20016369928976,0.2753825422260235,-1.7715218709017941,157,318.05631583382103
Graphormer-RT scratch179,external_OOD,0420,5,2004,2004,23,K-shot fine-tuning,164,198.50545767240408,276.27312624500104,-25.18526255720999,0.2545527138078467,-0.2581100791650768,152,188.72119629030877
Graphormer-RT scratch179,external_OOD,0420,5,2006,2006,24,K-shot fine-tuning,164,534.1060793527016,683.059725268069,454.6114827347238,0.13231802250409969,-6.898397184907212,152,476.7756721265752
Graphormer-RT scratch179,external_OOD,0420,5,2011,2011,23,K-shot fine-tuning,164,235.9484822103163,305.610779027053,39.42866264501723,0.28610169076506814,-0.5958974393572238,152,259.5062881569137
Graphormer-RT scratch179,external_OOD,0420,5,2012,2012,23,K-shot fine-tuning,164,239.94248837414312,306.9106528805945,-172.20105430701884,0.2519163772545915,-0.5445972236847518,152,164.13265080164436
Graphormer-RT scratch179,external_OOD,0420,5,2016,2016,24,K-shot fine-tuning,164,189.03060645864505,268.9069769199089,46.68345981527393,0.2621201001481334,-0.2263511142188217,152,155.40064964772034
Graphormer-RT scratch179,external_OOD,0420,5,2020,2020,23,K-shot fine-tuning,164,309.0147724057116,377.3515193949416,-256.8818478867775,0.31043113867767375,-1.3457642422641145,152,217.80272434016717
Graphormer-RT scratch179,external_OOD,0420,5,2022,2022,23,K-shot fine-tuning,163,196.2785829612814,265.4773266650732,-110.97074971974261,0.3727345719510057,-0.20025479071203423,152,170.50651786043827
Graphormer-RT scratch179,external_OOD,0420,5,2027,2027,23,K-shot fine-tuning,164,187.13558013210212,254.88424894414635,25.619019572509497,0.017700048019958888,-0.04467908587255809,152,43.57837202622152
Graphormer-RT scratch179,external_OOD,0420,5,2032,2032,23,K-shot fine-tuning,164,167.5949402426074,243.91465683371894,-47.53649189341359,0.32885169722667734,0.02579343463397543,152,90.80957887894577
Graphormer-RT scratch179,external_OOD,0420,5,2034,2034,24,K-shot fine-tuning,164,253.34029140450605,346.10603831768645,69.83020501892742,0.26966589422155124,-1.0337852664669125,152,304.3013970598027
Graphormer-RT scratch179,external_OOD,0420,20,2004,2004,23,K-shot fine-tuning,149,198.51561198198556,280.7565954897371,-115.52518783699746,0.2853855705065166,-0.25305797472200964,136,141.7158124180709
Graphormer-RT scratch179,external_OOD,0420,20,2006,2006,24,K-shot fine-tuning,147,235.62270387703057,317.1219781172157,48.73851580279214,0.2667032503096861,-0.6583583266751933,137,261.4911101039475
Graphormer-RT scratch179,external_OOD,0420,20,2011,2011,23,K-shot fine-tuning,148,182.4370040432424,247.66854291758148,32.36965616107793,0.27367336777782414,0.015194670866697235,137,92.69836505948943
Graphormer-RT scratch179,external_OOD,0420,20,2012,2012,23,K-shot fine-tuning,149,230.33972042018937,296.25131459482435,-120.36464370837147,0.2778001498341285,-0.40110042206555274,137,189.32306998813374
Graphormer-RT scratch179,external_OOD,0420,20,2016,2016,24,K-shot fine-tuning,149,183.99954179689388,249.44560379061502,65.25014183365259,0.25249962813991567,-0.10495553283029468,137,162.32687194894908
Graphormer-RT scratch179,external_OOD,0420,20,2020,2020,23,K-shot fine-tuning,149,227.00693883351832,295.58795352689634,-160.89350935196717,0.33332154265814345,-0.5425167432635496,137,177.95182857314646
Graphormer-RT scratch179,external_OOD,0420,20,2022,2022,23,K-shot fine-tuning,148,232.35411446138815,289.61941066042925,113.28564591806483,0.18325856974218827,-0.431176848769963,137,162.35580354583504
Graphormer-RT scratch179,external_OOD,0420,20,2027,2027,23,K-shot fine-tuning,144,215.52734814273813,280.0776505907691,79.77426634170115,0.18321525710572514,-0.2533798024495797,137,153.5020119339667
Graphormer-RT scratch179,external_OOD,0420,20,2032,2032,23,K-shot fine-tuning,148,211.3490568071201,299.55240568903713,-166.42288720184888,0.2543925813163718,-0.3984515746109545,137,83.79401151843852
Graphormer-RT scratch179,external_OOD,0420,20,2034,2034,24,K-shot fine-tuning,149,177.88687070844156,246.80710474553723,-16.02354703233546,0.27439742781706283,0.04270037443204977,137,117.67252702437489
Graphormer-RT scratch179,external_OOD,0420,100,2004,2004,23,K-shot fine-tuning,63,278.61481355059715,309.5564348975895,239.5324595272541,0.4677949847519335,-1.2346780737940457,57,89.59754601395247
Graphormer-RT scratch179,external_OOD,0420,100,2006,2006,24,K-shot fine-tuning,59,206.4775022030887,276.5795273089715,104.04147744431334,0.2808463381845812,-0.29185284103816533,57,150.76946329509894
Graphormer-RT scratch179,external_OOD,0420,100,2011,2011,23,K-shot fine-tuning,59,196.8661026429322,250.88808353465126,55.675080393330525,-0.03620795466054129,-0.1383850644584912,57,74.21547870996613
Graphormer-RT scratch179,external_OOD,0420,100,2012,2012,23,K-shot fine-tuning,63,234.48625224686805,288.380652489287,77.52284318918274,0.2709933762559735,-0.43792997888155316,57,236.1313725671711
Graphormer-RT scratch179,external_OOD,0420,100,2016,2016,24,K-shot fine-tuning,65,294.3677085523422,342.9237680443013,241.70154419082863,0.025933859592211377,-1.2893972394008566,57,103.95381472214687
Graphormer-RT scratch179,external_OOD,0420,100,2020,2020,23,K-shot fine-tuning,60,199.05752781778574,262.4809184871078,60.192936100065694,0.3537478291414718,-0.15682561745088686,57,189.4066154911611
Graphormer-RT scratch179,external_OOD,0420,100,2022,2022,23,K-shot fine-tuning,61,235.505572169042,280.25044535547426,131.63058636862723,0.05510676278546502,-0.43257568935958624,57,136.96218930813157
Graphormer-RT scratch179,external_OOD,0420,100,2027,2027,23,K-shot fine-tuning,62,248.42375468823218,290.819957677929,134.49385882385315,0.45113643550416616,-0.18763826133457173,57,53.22402747064741
Graphormer-RT scratch179,external_OOD,0420,100,2032,2032,23,K-shot fine-tuning,61,205.19715718558578,276.27403009681404,18.78488564588986,0.22838632926010619,0.02595396590414356,57,143.0376680794969
Graphormer-RT scratch179,external_OOD,0420,100,2034,2034,24,K-shot fine-tuning,64,232.4214219697751,292.03023713864945,145.50152962328866,0.28048361796805993,-0.492087981584985,57,171.33250118644037
Graphormer-RT scratch179,external_OOD,0437,0,2004,,23,zero-shot,1953,768.7960240700942,896.0393662597753,734.3328418067089,0.7303705352710278,-15.463814514191924,1953,646.621169308755
Graphormer-RT scratch179,external_OOD,0437,0,2006,,24,zero-shot,1953,1249.9483931772468,1320.2794825525427,1240.0451535645145,0.8067507063682697,-34.744401750960776,1953,562.6946991077501
Graphormer-RT scratch179,external_OOD,0437,0,2011,,23,zero-shot,1953,593.5195009488779,637.8537603902577,579.1757014235295,0.8430269378053554,-7.3429285557891895,1953,388.2503962206434
Graphormer-RT scratch179,external_OOD,0437,0,2012,,23,zero-shot,1953,1173.7530456266484,1287.688653003355,1166.5217947649746,0.7143891589507182,-33.00149569116475,1953,677.7152571831798
Graphormer-RT scratch179,external_OOD,0437,0,2016,,24,zero-shot,1953,536.0206178090493,622.0866957023426,510.8143268696701,0.7888655607164007,-6.93556970694266,1953,493.38495108407665
Graphormer-RT scratch179,external_OOD,0437,0,2020,,23,zero-shot,1953,1050.1293796751243,1201.256524856188,1042.2651567489206,0.7148409132765261,-28.590193380747124,1953,730.8178091725741
Graphormer-RT scratch179,external_OOD,0437,0,2022,,23,zero-shot,1953,586.6441710747653,686.4190568654379,557.6385734688645,0.7935998125697976,-8.661731150763885,1953,540.5870532302561
Graphormer-RT scratch179,external_OOD,0437,0,2027,,23,zero-shot,1953,1044.2698136052136,1147.678737774689,1035.6562993290352,0.6898202580132564,-26.009525575862536,1953,614.4592989326604
Graphormer-RT scratch179,external_OOD,0437,0,2032,,23,zero-shot,1953,1008.6718352494358,1128.7167927967976,994.4962747695465,0.8314990802240797,-25.124395922838925,1953,691.5008234097659
Graphormer-RT scratch179,external_OOD,0437,0,2034,,24,zero-shot,1953,534.2911522672405,665.0387464753546,481.41942563368013,0.6977767575570744,-8.069225113083554,1953,581.2411708443528
Graphormer-RT scratch179,external_OOD,0437,5,2004,2004,23,K-shot fine-tuning,1948,134.63204149759204,171.86658753829877,21.466122731256625,0.6335014836243097,0.3950660111421701,1948,139.2779658873767
Graphormer-RT scratch179,external_OOD,0437,5,2006,2006,24,K-shot fine-tuning,1948,310.9987504594793,433.72415018241145,230.55811985864378,0.5843692244342565,-2.8746344304756013,1948,437.34178978543497
Graphormer-RT scratch179,external_OOD,0437,5,2011,2011,23,K-shot fine-tuning,1948,116.18282651916927,147.51626354348295,5.371183153620521,0.8330495794813748,0.5545843025393139,1948,137.04645445822933
Graphormer-RT scratch179,external_OOD,0437,5,2012,2012,23,K-shot fine-tuning,1948,292.45269280911884,381.26778187716485,242.2511572562334,0.7510577760796506,-1.9918447197872098,1948,409.65872289897663
Graphormer-RT scratch179,external_OOD,0437,5,2016,2016,24,K-shot fine-tuning,1948,115.10222482120186,151.03037314692423,32.53055655386,0.7887715842233819,0.5328871331681446,1947,157.9161030115276
Graphormer-RT scratch179,external_OOD,0437,5,2020,2020,23,K-shot fine-tuning,1948,366.24137911939846,473.96146413718577,307.6993555162347,0.7031768363003881,-3.6096971192828873,1948,472.6321469376899
Graphormer-RT scratch179,external_OOD,0437,5,2022,2022,23,K-shot fine-tuning,1948,114.85408306708922,153.78608830892054,-2.2708289004915856,0.7501326732908845,0.5157158886607165,1948,162.27822800515156
Graphormer-RT scratch179,external_OOD,0437,5,2027,2027,23,K-shot fine-tuning,1948,171.1086184718671,230.35395256655784,-127.07198552406743,0.5264632323961612,-0.0868961269362234,1948,68.6622172310768
Graphormer-RT scratch179,external_OOD,0437,5,2032,2032,23,K-shot fine-tuning,1948,125.92213106192496,165.00185299333413,-84.1567847706584,0.8229268742139931,0.4428572872434581,1948,165.87551863951856
Graphormer-RT scratch179,external_OOD,0437,5,2034,2034,24,K-shot fine-tuning,1948,137.9287623283042,181.05634460104957,65.157670545386,0.7111066226131628,0.3278718583801641,1947,182.7077392022504
Graphormer-RT scratch179,external_OOD,0437,20,2004,2004,23,K-shot fine-tuning,1933,117.91113602523622,152.30853142653112,-12.436988887575104,0.7624479982672826,0.5249284538728166,1933,177.86269460933067
Graphormer-RT scratch179,external_OOD,0437,20,2006,2006,24,K-shot fine-tuning,1933,417.67350030871205,497.15667688013554,182.12385477562736,0.6200320393100542,-4.082049626837881,1846,559.4581146623308
Graphormer-RT scratch179,external_OOD,0437,20,2011,2011,23,K-shot fine-tuning,1933,139.55897057792234,173.96949741241306,-81.13208938239694,0.7911150496436334,0.37650124156417364,1933,232.82983127528053
Graphormer-RT scratch179,external_OOD,0437,20,2012,2012,23,K-shot fine-tuning,1933,106.96559585775434,143.57623880822254,18.736626194048995,0.7975415394923218,0.5754622952500816,1933,216.15054832813487
Graphormer-RT scratch179,external_OOD,0437,20,2016,2016,24,K-shot fine-tuning,1933,117.72549187690328,156.03216997103354,-6.633744805384441,0.7545988903832533,0.5026263793323148,1932,177.2752773527554
Graphormer-RT scratch179,external_OOD,0437,20,2020,2020,23,K-shot fine-tuning,1933,291.418669162587,390.7264980922751,180.47509443827178,0.6753053608884768,-2.136543524826761,1933,445.3551321470518
Graphormer-RT scratch179,external_OOD,0437,20,2022,2022,23,K-shot fine-tuning,1933,106.04566352685698,138.50827843406492,-6.946356780634325,0.8040334309213153,0.6073754488238691,1932,170.126417547403
Graphormer-RT scratch179,external_OOD,0437,20,2027,2027,23,K-shot fine-tuning,1933,124.19712877424267,165.78241992617805,-62.726486044990324,0.7544359623339421,0.43977530950981947,1933,118.58444109686003
Graphormer-RT scratch179,external_OOD,0437,20,2032,2032,23,K-shot fine-tuning,1933,112.40587238052767,148.91093406963705,-33.02766964855169,0.8032244661426718,0.5473971913553137,1933,149.20431486978464
Graphormer-RT scratch179,external_OOD,0437,20,2034,2034,24,K-shot fine-tuning,1933,122.73282533684005,159.3957136550962,71.41626538035247,0.8055345657039438,0.47854582542818314,1932,223.39585268924284
Graphormer-RT scratch179,external_OOD,0437,100,2004,2004,23,K-shot fine-tuning,1853,103.96755241532094,132.430745157875,10.332030102688995,0.8476559508257921,0.6429756801207696,1853,167.82517178921245
Graphormer-RT scratch179,external_OOD,0437,100,2006,2006,24,K-shot fine-tuning,1853,112.96462907827285,144.7548118318861,43.450913348532225,0.8464428878665838,0.5664695334048788,1851,240.15207927339262
Graphormer-RT scratch179,external_OOD,0437,100,2011,2011,23,K-shot fine-tuning,1853,90.85184535392622,118.39364728121505,-7.740013566244086,0.8770143747655919,0.711238950919526,1853,210.27219565535458
Graphormer-RT scratch179,external_OOD,0437,100,2012,2012,23,K-shot fine-tuning,1853,117.52524576514267,151.24755863316705,57.0626738564153,0.7995838360212939,0.530004813694398,1853,203.9631239002731
Graphormer-RT scratch179,external_OOD,0437,100,2016,2016,24,K-shot fine-tuning,1853,110.78033036377967,142.30705892735003,65.72635009024378,0.8653873655848888,0.5859372214520866,1853,210.0153747059106
Graphormer-RT scratch179,external_OOD,0437,100,2020,2020,23,K-shot fine-tuning,1853,106.03829459762186,131.7260224805846,4.84170777526173,0.8147278095233139,0.6438549234056796,1852,200.7135029475015
Graphormer-RT scratch179,external_OOD,0437,100,2022,2022,23,K-shot fine-tuning,1853,88.89723839806227,116.94472347850461,-29.346363948677208,0.8778751096830203,0.7212211881257813,1853,186.54883229694536
Graphormer-RT scratch179,external_OOD,0437,100,2027,2027,23,K-shot fine-tuning,1853,114.68295832589284,139.09107251633782,39.47994249701476,0.8786001386475213,0.6080810017308661,1852,143.57047845418253
Graphormer-RT scratch179,external_OOD,0437,100,2032,2032,23,K-shot fine-tuning,1853,114.31408139358838,140.00659744311994,45.511525554539254,0.8437596922502277,0.6002025769292683,1853,177.98751670530103
Graphormer-RT scratch179,external_OOD,0437,100,2034,2034,24,K-shot fine-tuning,1853,124.27554596255695,158.12496699153397,56.574804699817385,0.7634384672474891,0.48681839391227555,1853,147.05060092273635
Graphormer-RT scratch179,external_OOD,0437,1000,2004,2004,23,K-shot fine-tuning,953,71.74293191542561,94.97132796617306,9.35834638504673,0.9163638998894755,0.8146383351853812,953,205.87720190228256
Graphormer-RT scratch179,external_OOD,0437,1000,2006,2006,24,K-shot fine-tuning,953,73.57658958111392,101.2991312832049,-6.17032013598982,0.9080175055689392,0.7810474531192758,953,185.69447874786277
Graphormer-RT scratch179,external_OOD,0437,1000,2011,2011,23,K-shot fine-tuning,953,83.72794586094048,115.29633664522291,-0.20881509359492084,0.9076632941577778,0.7308192413249,953,164.8136382285127
Graphormer-RT scratch179,external_OOD,0437,1000,2012,2012,23,K-shot fine-tuning,953,74.34773174576766,99.04342638685424,-15.27966410830492,0.9026504215469465,0.7889341718894332,953,204.03982302157394
Graphormer-RT scratch179,external_OOD,0437,1000,2016,2016,24,K-shot fine-tuning,953,71.0959819679081,97.75310732187458,19.98643184389532,0.9251894224496612,0.7980507574004441,953,180.4861184610799
Graphormer-RT scratch179,external_OOD,0437,1000,2020,2020,23,K-shot fine-tuning,953,72.88723827827359,100.3258305035324,-17.447520662118666,0.9042227186543654,0.7813243086639481,953,164.0569493529963
Graphormer-RT scratch179,external_OOD,0437,1000,2022,2022,23,K-shot fine-tuning,953,77.2020335681541,103.03829886212718,-8.357743413069315,0.8999051403529705,0.7775440186981394,953,197.3936668857194
Graphormer-RT scratch179,external_OOD,0437,1000,2027,2027,23,K-shot fine-tuning,953,79.65089392419299,110.35011610554507,-40.33373432538833,0.9103224558315102,0.7542115919803632,953,179.2163818339089
Graphormer-RT scratch179,external_OOD,0437,1000,2032,2032,23,K-shot fine-tuning,953,72.67981615202875,97.63336240372126,-5.559798873421528,0.9194149828899547,0.8043880175892962,953,173.32202816163928
Graphormer-RT scratch179,external_OOD,0437,1000,2034,2034,24,K-shot fine-tuning,953,70.37428419270864,95.37331609316236,-21.07538361540152,0.9203333170657813,0.8128413056913395,953,175.38812793934036
